1,None
2,Action
3,Adventure
4,Cars
5,Comedy
6,Dementia
7,Demons
8,Drama
9,Ecchi
10,Fantasy
11,Game
12,Harem
13,Hentai
14,Historical
15,Horror
16,Josei
17,Kids
18,Magic
19,Martial Arts
20,Mecha
21,Military
22,Music
23,Mystery
24,Parody
25,Police
26,Psychological
27,Romance
28,Samurai
29,School
30,Sci-Fi
31,Seinen
32,Shoujo
33,Shoujo Ai
34,Shounen
35,Shounen Ai
36,Slice of Life
37,Space
38,Sports
39,Super Power
40,Supernatural
41,Thriller
42,Vampire
43,Yaoi
44,Yuri
