11013,106
2104,154
5262,337
721,159
12365,181
6586,408
6586,391
178,310
2787,181
4477,181
853,63
4814,380
7054,181
11123,380
14227,66
269,408
59,226
6045,308
1735,408
210,380
4224,181
10030,181
74,157
4722,159
14397,226
1557,380
10800,226
3731,434
9513,293
5835,408
9863,445
7817,159
7817,440
966,347
120,380
957,226
21,456
1974,460
857,456
1914,226
249,427
6645,499
5690,181
1571,181
11759,427
7674,181
1698,181
14713,434
232,226
233,181
9656,308
9926,380
2564,380
3092,380
1579,496
32370,434
11547,238
11547,211
33185,486
7518,1
16642,1
7605,1
9389,427
34152,216
9998,1
153,408
27417,308
27417,499
5588,1
23903,366
13247,1
33398,191
1051,154
12447,106
3294,1
1381,427
8022,408
32666,97
33775,408
20667,427
37447,417
35277,1
14353,226
32747,1
5235,434
8154,456
5117,1
26443,489
16251,181
16251,456
6777,1
35594,1
36847,68
29765,1
32561,8
24275,130
29363,259
3669,1
1811,31
5036,1
9690,499
9721,139
812,337
19849,1
7791,208
747,471
11009,262
8726,343
20229,1
33155,1
10869,430
12589,1
3981,1
15813,510
36951,408
33462,90
12569,456
34908,1
1586,510
1778,1
20057,63
18637,1
6828,1
30347,8
14249,1
18893,331
35334,427
36755,271
3164,1
2632,1
2199,336
1286,498
34561,438
515,469
33907,1
238,408
5990,1
27989,208
36838,51
1200,12
32644,1
2769,226
24031,347
37421,1
3975,456
3975,100
29583,308
22839,1
10935,16
37711,210
9880,347
37435,63
14007,427
17147,130
28023,1
22273,181
33885,1
11769,211
3232,310
10250,347
15771,8
1360,1
8986,226
4590,1
3675,456
33153,1
33337,226
1396,427
23855,181
2687,247
29543,1
34350,181
36982,504
534,116
32032,456
30694,456
19889,308
988,157
988,138
29389,1
14355,7
11827,228
35240,24
35240,365
10197,154
15279,355
1587,63
32621,1
10588,14
6922,380
17649,181
35781,1
33600,1
3254,1
4851,434
35759,1
10627,1
15211,430
13965,97
6702,337
6702,8
34975,226
18071,1
19841,18
24641,340
24021,271
4480,1
37223,1
5199,154
22225,311
22225,467
9442,1
33274,169
32484,1
35138,1
146,147
146,343
21267,71
21267,215
36289,1
221,38
9546,1
1483,226
2343,1
32518,67
1640,480
35314,355
34476,1
7082,337
35952,456
10521,8
3335,259
3540,1
8879,1
5993,1
22493,1
2710,26
594,408
23229,380
23229,391
2520,456
20087,430
34779,1
4130,489
4130,194
1479,427
27727,110
25461,1
16780,1
2617,388
33094,8
31309,1
33808,1
23765,427
8373,259
209,181
33358,408
30065,1
19669,308
30721,90
28369,456
10823,1
9509,456
13047,226
2689,308
16163,1
24073,1
27849,456
7953,427
7953,448
3844,456
31699,265
7593,503
35935,1
8897,1
7411,382
30450,456
34859,1
5154,1
35139,347
35139,97
1388,22
22,466
2953,1
32219,1
1016,226
35505,1
6822,259
2051,445
5943,1
11583,229
7155,147
34943,78
34430,434
9627,1
12563,1
36398,1
6727,1
22495,1
7745,430
8671,1
10824,1
34692,1
24999,1
31698,1
31972,344
4804,1
8719,1
1160,1
353,456
26349,340
2762,157
32792,427
15809,486
11049,456
3627,503
33126,154
30814,1
20085,1
2205,154
17535,337
17535,8
1151,25
2025,63
15125,224
7193,226
27621,97
10149,1
13585,111
1969,427
3813,408
22295,1
8518,427
808,489
808,310
6890,127
35507,216
1547,347
6907,1
35328,1
2884,1
32933,1
34432,1
37150,357
13677,1
4250,456
7836,1
12663,456
13169,448
3707,1
18819,1
9074,343
35503,203
446,510
1379,11
1693,308
37789,1
22197,349
15819,456
25441,340
30392,1
2476,435
19871,408
18,11
10236,1
3194,449
31014,1
5060,380
5322,154
5322,308
546,322
22617,1
5466,1
33915,97
7625,1
33135,1
10244,347
5624,1
34644,355
6653,456
33154,1
10249,181
2618,226
2618,434
35982,427
1921,408
31599,97
1105,366
31073,1
9754,66
33217,1
14889,1
29830,440
23475,1
1259,456
459,456
18533,1
26337,1
26301,1
790,229
2661,1
31486,181
1130,1
10016,42
4918,308
33095,380
1149,154
37208,141
8290,1
3747,429
30199,1
33670,1
10218,366
14837,456
21591,1
678,380
17979,1
3761,259
18629,456
8140,445
5041,337
6707,8
37320,227
236,408
31189,1
34438,427
1488,408
21891,1
12623,1
34818,486
2522,1
9515,226
24873,110
5984,106
8706,1
7435,456
12191,456
33018,510
11061,226
6227,1
23623,355
4537,308
32983,353
2180,1
4497,1
32122,51
17747,1
33028,216
29377,1
30428,1
64,261
23779,456
9667,366
5682,56
382,75
13373,208
821,286
7176,153
1726,226
1206,1
33300,474
4095,1
8277,38
21681,226
36793,166
28211,366
254,347
8062,427
32728,1
3950,1
13185,214
37104,8
10629,226
6131,1
36451,1
865,427
31158,1
36662,1
37509,153
18723,1
34643,1
30547,1
19363,8
35249,279
5472,1
799,380
560,308
560,489
4567,1
37370,1
2072,407
30952,331
30952,210
1124,427
36702,1
29703,1
2171,434
6337,270
29953,1
34498,343
29623,1
8415,1
36666,1
35171,1
1837,510
23299,1
8769,15
4124,456
24457,1
11421,124
1562,259
5551,1
3723,1
2342,1
880,13
35889,337
1469,434
2155,39
35403,1
3429,157
7639,380
22831,456
19391,404
29989,1
37467,1
4554,408
29944,1
9832,1
733,1
2394,1
31747,203
5162,44
20025,1
37651,1
3737,194
2281,157
19255,38
4318,1
2838,1
36520,97
4391,1
2264,451
17624,182
8241,489
21771,1
31165,1
1925,226
31387,1
10384,79
14995,302
3895,1
5163,427
9274,1
23065,1
32755,1
6015,1
19009,1
23837,408
32377,1
11299,427
9548,259
32380,380
9806,357
4024,1
12695,307
30096,1
1752,226
10718,1
1744,391
32593,1
36272,1
33051,427
30144,97
13639,427
835,499
8751,1
10701,434
1772,13
831,181
1609,427
1910,226
29738,445
33843,1
17955,1
6172,262
6172,279
11569,456
20125,456
20125,445
2463,456
21969,1
3115,226
15219,1
1450,427
24377,1
16964,262
13807,44
9999,456
13253,276
10705,1
31587,1
34037,148
4907,456
4921,1
13431,97
13165,112
1122,262
16726,1
19233,1
2224,445
34186,1
26023,489
3464,159
8132,427
17949,1
33183,456
16377,1
4050,434
798,181
32854,1
24785,1
11793,440
5587,1
16035,229
2947,456
26085,90
29933,1
10420,1
37115,97
15611,434
7495,1
780,434
25567,248
12445,355
35473,483
35370,239
7843,1
28913,343
242,226
1454,226
10905,337
23831,343
22157,1
17493,1
2717,1
1686,408
2091,226
4490,1
10407,1
33743,110
35667,1
9834,408
9834,106
2739,262
33769,85
28433,1
10901,347
6759,1
7446,1
3922,1
34323,434
30556,1
2732,1
36519,340
33248,153
3016,227
6336,427
11465,491
33820,380
16480,387
22181,1
19383,169
33985,90
33985,253
139,259
16009,226
12471,63
3448,227
956,456
8492,456
1366,434
22329,456
4536,427
34595,492
34595,175
7655,430
37528,1
877,226
6246,1
32083,111
28955,1
36920,1
1999,1
13427,366
370,227
1429,434
35478,191
30335,1
37106,496
31585,1
32625,340
10463,1
3028,1
8966,434
399,427
30667,1
1774,337
3889,226
8786,445
1161,181
9167,1
10923,181
28237,226
28237,257
2559,259
37127,1
2722,427
33255,181
33255,123
21395,347
32275,191
683,1
28927,488
17249,445
17249,112
29651,1
6954,510
1761,1
5909,380
